title,time,year,month,day_week,date,hour
 natiruts no filter,2014-12-11 22:24:44,2014,December,Thursday,2014-12-11,22
 all new the doctors brachymetatarsia,2014-12-11 01:11:27,2014,December,Thursday,2014-12-11,1
 all new the doctors,2014-12-11 00:56:16,2014,December,Thursday,2014-12-11,0
 brachymetatarsia,2014-12-11 00:35:20,2014,December,Thursday,2014-12-11,0
 aesthetic surgery feet,2014-12-11 00:28:05,2014,December,Thursday,2014-12-11,0
 naked castled,2014-12-11 00:27:17,2014,December,Thursday,2014-12-11,0
 naked cast,2014-12-11 00:26:48,2014,December,Thursday,2014-12-11,0
 naked,2014-12-11 00:23:41,2014,December,Thursday,2014-12-11,0
 naked castaway,2014-12-11 00:22:27,2014,December,Thursday,2014-12-11,0
 naked castaled,2014-12-11 00:15:01,2014,December,Thursday,2014-12-11,0
 black music 2009,2014-12-10 14:43:46,2014,December,Wednesday,2014-12-10,14
 black music 2012,2014-12-10 14:43:34,2014,December,Wednesday,2014-12-10,14
 007 theme song,2014-12-10 14:18:30,2014,December,Wednesday,2014-12-10,14
 vestibulandia,2014-12-09 02:08:36,2014,December,Tuesday,2014-12-09,2
 dona joana,2014-12-08 22:13:05,2014,December,Monday,2014-12-08,22
 banda dona joana,2014-12-08 22:09:16,2014,December,Monday,2014-12-08,22
 yann tiersen,2014-12-08 21:40:55,2014,December,Monday,2014-12-08,21
 the best of verdi,2014-12-08 21:35:05,2014,December,Monday,2014-12-08,21
 the best of verve,2014-12-08 21:33:53,2014,December,Monday,2014-12-08,21
 tempo perdido legião urbana,2014-12-06 03:15:55,2014,December,Saturday,2014-12-06,3
 o melhor de fagner,2014-12-05 23:23:13,2014,December,Friday,2014-12-05,23
 a-ha greatest hits,2014-12-04 12:04:53,2014,December,Thursday,2014-12-04,12
 a-ha greatest hits,2014-12-04 11:32:22,2014,December,Thursday,2014-12-04,11
 legiao urbana indios,2014-12-04 11:02:11,2014,December,Thursday,2014-12-04,11
 bee gees greatest hits,2014-12-02 01:42:27,2014,December,Tuesday,2014-12-02,1
 we just don't care john legend,2014-12-02 01:12:38,2014,December,Tuesday,2014-12-02,1
 filme cortina de fumaça,2014-12-01 22:54:43,2014,December,Monday,2014-12-01,22
 a-ha greatest hits,2014-12-01 20:53:53,2014,December,Monday,2014-12-01,20
 frank sinatra the best collection,2014-12-01 20:53:37,2014,December,Monday,2014-12-01,20
 you are the one,2014-12-01 20:43:38,2014,December,Monday,2014-12-01,20
 a-ha greatest hits,2014-11-29 16:01:54,2014,November,Saturday,2014-11-29,16
 a-ha live,2014-11-29 16:01:29,2014,November,Saturday,2014-11-29,16
 a-ha live 2010,2014-11-29 16:00:57,2014,November,Saturday,2014-11-29,16
 a-ha live at oslo,2014-11-29 16:00:34,2014,November,Saturday,2014-11-29,16
 david garrett dvd live,2014-11-29 03:55:25,2014,November,Saturday,2014-11-29,3
 david garrett dvd,2014-11-29 03:54:42,2014,November,Saturday,2014-11-29,3
 david garret dvd,2014-11-29 03:54:37,2014,November,Saturday,2014-11-29,3
 hamster anao russo,2014-11-28 13:24:01,2014,November,Friday,2014-11-28,13
 hamster anao russo roupinha,2014-11-27 13:44:07,2014,November,Thursday,2014-11-27,13
 hamster anao russo na casinha,2014-11-27 13:43:11,2014,November,Thursday,2014-11-27,13
 hamster anao russo,2014-11-27 13:37:55,2014,November,Thursday,2014-11-27,13
 ton heritage,2014-11-27 03:30:18,2014,November,Thursday,2014-11-27,3
 paralamas do sucesso,2014-11-27 03:29:35,2014,November,Thursday,2014-11-27,3
 lanterna dos afogados,2014-11-27 03:26:43,2014,November,Thursday,2014-11-27,3
 furikake,2014-11-26 23:25:41,2014,November,Wednesday,2014-11-26,23
 hamster anao russo,2014-11-26 22:29:24,2014,November,Wednesday,2014-11-26,22
 rino natto,2014-11-26 22:20:16,2014,November,Wednesday,2014-11-26,22
 john legend the best of,2014-11-26 12:47:01,2014,November,Wednesday,2014-11-26,12
 john legend the best of,2014-11-26 03:19:35,2014,November,Wednesday,2014-11-26,3
 john legend,2014-11-26 03:17:02,2014,November,Wednesday,2014-11-26,3
 rino yuuma natto,2014-11-25 15:47:21,2014,November,Tuesday,2014-11-25,15
 rino yuma natto,2014-11-25 15:47:16,2014,November,Tuesday,2014-11-25,15
 rinozawa,2014-11-25 15:47:05,2014,November,Tuesday,2014-11-25,15
 the police,2014-11-23 20:37:14,2014,November,Sunday,2014-11-23,20
 harold melvin and the bluenotes best of,2014-11-23 05:05:49,2014,November,Sunday,2014-11-23,5
 harold melvin and the bluenotes best of,2014-11-23 04:32:56,2014,November,Sunday,2014-11-23,4
 harold melvin and the bluenotes,2014-11-23 04:31:58,2014,November,Sunday,2014-11-23,4
 chicago,2014-11-22 16:06:19,2014,November,Saturday,2014-11-22,16
 chicago the best of songs,2014-11-22 16:06:07,2014,November,Saturday,2014-11-22,16
 chicago the best of,2014-11-22 16:04:58,2014,November,Saturday,2014-11-22,16
 melhores anos 70 internacional,2014-11-22 15:37:57,2014,November,Saturday,2014-11-22,15
 melhores anos 80 internacional,2014-11-22 15:37:11,2014,November,Saturday,2014-11-22,15
 daft punk 2013,2014-11-22 15:12:51,2014,November,Saturday,2014-11-22,15
 daft punk the best songs,2014-11-22 15:09:31,2014,November,Saturday,2014-11-22,15
 swedish house mafia the best of,2014-11-22 14:54:16,2014,November,Saturday,2014-11-22,14
 sewdish house mafia the best of,2014-11-22 14:54:13,2014,November,Saturday,2014-11-22,14
 john mayer,2014-11-22 04:49:32,2014,November,Saturday,2014-11-22,4
 the kite string tangle,2014-11-22 04:46:13,2014,November,Saturday,2014-11-22,4
 camille saint saens,2014-11-22 04:42:47,2014,November,Saturday,2014-11-22,4
 baby please don't go brownie,2014-11-22 04:21:47,2014,November,Saturday,2014-11-22,4
 baby please don't go amanda,2014-11-22 04:19:19,2014,November,Saturday,2014-11-22,4
 the best of queen,2014-11-20 16:16:06,2014,November,Thursday,2014-11-20,16
 paolo nutini,2014-11-20 15:29:45,2014,November,Thursday,2014-11-20,15
 chicago,2014-11-20 15:28:00,2014,November,Thursday,2014-11-20,15
 chicago,2014-11-20 00:46:12,2014,November,Thursday,2014-11-20,0
 wind waker theme,2014-11-18 03:54:47,2014,November,Tuesday,2014-11-18,3
 zelda wind waker theme,2014-11-18 03:38:57,2014,November,Tuesday,2014-11-18,3
 zelda wind waker,2014-11-18 03:18:15,2014,November,Tuesday,2014-11-18,3
 zelda,2014-11-18 03:17:59,2014,November,Tuesday,2014-11-18,3
 fantasy life ost,2014-11-18 02:31:09,2014,November,Tuesday,2014-11-18,2
 fantasy life musica,2014-11-18 02:29:45,2014,November,Tuesday,2014-11-18,2
 fantasy life tema,2014-11-18 02:29:31,2014,November,Tuesday,2014-11-18,2
 mallu magalhars pitanga,2014-11-17 16:22:13,2014,November,Monday,2014-11-17,16
 chicago,2014-11-17 02:59:43,2014,November,Monday,2014-11-17,2
 patrick swayze,2014-11-17 02:44:23,2014,November,Monday,2014-11-17,2
 patrick schwaze,2014-11-17 02:44:20,2014,November,Monday,2014-11-17,2
 flash back anos 60,2014-11-17 02:03:31,2014,November,Monday,2014-11-17,2
 flash back anos 70,2014-11-17 02:02:23,2014,November,Monday,2014-11-17,2
 flash back anos 80,2014-11-17 01:58:33,2014,November,Monday,2014-11-17,1
 john legend,2014-11-15 03:42:26,2014,November,Saturday,2014-11-15,3
 sailing,2014-11-11 04:08:59,2014,November,Tuesday,2014-11-11,4
 sailing,2014-11-11 02:33:50,2014,November,Tuesday,2014-11-11,2
 flash back anos 80,2014-11-11 02:26:21,2014,November,Tuesday,2014-11-11,2
 fkashback anos 80,2014-11-11 02:23:53,2014,November,Tuesday,2014-11-11,2
 melhores anos 80 internacional,2014-11-11 02:23:24,2014,November,Tuesday,2014-11-11,2
 melhires anos 80 internacional,2014-11-11 02:22:43,2014,November,Tuesday,2014-11-11,2
 melhor anos 80,2014-11-11 02:22:05,2014,November,Tuesday,2014-11-11,2
 marina lima,2014-11-11 02:21:19,2014,November,Tuesday,2014-11-11,2
 marina lima pessoa,2014-11-11 02:20:55,2014,November,Tuesday,2014-11-11,2
 produçao da crença bourdieu,2014-11-10 04:07:53,2014,November,Monday,2014-11-10,4
 eric hobsbawm,2014-11-10 04:07:25,2014,November,Monday,2014-11-10,4
 marina lima pessoa,2014-11-10 04:04:35,2014,November,Monday,2014-11-10,4
 desenho,2014-11-07 03:06:39,2014,November,Friday,2014-11-07,3
 honey senpai,2014-11-05 19:43:53,2014,November,Wednesday,2014-11-05,19
 fruit basket legendado,2014-11-05 19:40:56,2014,November,Wednesday,2014-11-05,19
 fruit basket momiji song,2014-11-05 19:40:43,2014,November,Wednesday,2014-11-05,19
 fruit basket,2014-11-05 19:36:54,2014,November,Wednesday,2014-11-05,19
 marble nail,2014-10-30 00:26:03,2014,October,Thursday,2014-10-30,0
 marble nail,2014-10-29 23:44:38,2014,October,Wednesday,2014-10-29,23
 lana del rey born to die completo,2014-10-25 16:36:22,2014,October,Saturday,2014-10-25,16
 lana del rey born to die full album,2014-10-25 16:21:53,2014,October,Saturday,2014-10-25,16
 lana del rey album completo,2014-10-25 16:00:05,2014,October,Saturday,2014-10-25,16
 lana del rey album born to die,2014-10-25 15:59:40,2014,October,Saturday,2014-10-25,15
 lana del rey completo,2014-10-25 15:58:15,2014,October,Saturday,2014-10-25,15
 summertime sadness lana del rey,2014-10-25 15:42:57,2014,October,Saturday,2014-10-25,15
 djavan,2014-10-24 03:55:23,2014,October,Friday,2014-10-24,3
 beirut,2014-10-24 03:47:02,2014,October,Friday,2014-10-24,3
 céu,2014-10-24 03:46:43,2014,October,Friday,2014-10-24,3
 belchior,2014-10-24 03:45:12,2014,October,Friday,2014-10-24,3
 lenine,2014-10-24 03:44:17,2014,October,Friday,2014-10-24,3
 joão e maria chico buarque,2014-10-24 03:39:19,2014,October,Friday,2014-10-24,3
 michelle jason castro,2014-10-24 03:38:29,2014,October,Friday,2014-10-24,3
 michelle paul mccartney,2014-10-24 03:35:47,2014,October,Friday,2014-10-24,3
 pedro mariano dvd,2014-10-24 03:33:38,2014,October,Friday,2014-10-24,3
 pedro mariano,2014-10-24 03:33:24,2014,October,Friday,2014-10-24,3
 movimento da terra aula de,2014-10-23 00:23:12,2014,October,Thursday,2014-10-23,0
 barao vermelho mtv ao vivo,2014-10-23 00:23:00,2014,October,Thursday,2014-10-23,0
 barao vermelho mtv ao vivo,2014-10-22 03:35:27,2014,October,Wednesday,2014-10-22,3
 frejat atras do tempo,2014-10-22 03:34:41,2014,October,Wednesday,2014-10-22,3
 barao vermelho 2014,2014-10-22 03:18:20,2014,October,Wednesday,2014-10-22,3
 barao vermelho novo,2014-10-22 03:18:06,2014,October,Wednesday,2014-10-22,3
 aula livre fuso horario,2014-10-21 15:35:08,2014,October,Tuesday,2014-10-21,15
 vermelho marcelo camelo,2014-10-21 11:39:21,2014,October,Tuesday,2014-10-21,11
 abertura de desenho anos 80,2014-10-20 18:20:52,2014,October,Monday,2014-10-20,18
 ellen vallin,2014-10-20 18:20:38,2014,October,Monday,2014-10-20,18
 banda do mar,2014-10-18 13:19:48,2014,October,Saturday,2014-10-18,13
 abertura de caezinhos do canil,2014-10-18 05:03:52,2014,October,Saturday,2014-10-18,5
 abertura de nossa turma,2014-10-18 05:01:14,2014,October,Saturday,2014-10-18,5
 abertura de rua do zoo 64,2014-10-18 05:01:01,2014,October,Saturday,2014-10-18,5
 abertura de zoo 64,2014-10-18 04:58:05,2014,October,Saturday,2014-10-18,4
 tema de zoo 64,2014-10-18 04:57:36,2014,October,Saturday,2014-10-18,4
 tema de zoo64,2014-10-18 04:56:44,2014,October,Saturday,2014-10-18,4
 tema de elliot o alce,2014-10-18 04:54:14,2014,October,Saturday,2014-10-18,4
 tema de eliot,2014-10-18 04:53:56,2014,October,Saturday,2014-10-18,4
 tema de rupert,2014-10-18 04:52:33,2014,October,Saturday,2014-10-18,4
 ocarina,2014-10-17 15:58:33,2014,October,Friday,2014-10-17,15
 ballad of windfish,2014-10-17 15:52:52,2014,October,Friday,2014-10-17,15
 instrumental tranquilizante,2014-10-17 15:45:38,2014,October,Friday,2014-10-17,15
 documentarios,2014-10-17 13:47:42,2014,October,Friday,2014-10-17,13
 elena filme,2014-10-17 05:16:06,2014,October,Friday,2014-10-17,5
 helena filme,2014-10-17 05:15:59,2014,October,Friday,2014-10-17,5
 helena,2014-10-17 05:15:48,2014,October,Friday,2014-10-17,5
 amarelo manga,2014-10-17 05:15:01,2014,October,Friday,2014-10-17,5
 nerkie,2014-10-16 14:22:51,2014,October,Thursday,2014-10-16,14
 como passar delineador liquido,2014-10-15 04:27:59,2014,October,Wednesday,2014-10-15,4
 weezer,2014-10-12 13:43:09,2014,October,Sunday,2014-10-12,13
 outkast,2014-10-12 13:09:49,2014,October,Sunday,2014-10-12,13
 aula livre fuso horario,2014-10-10 18:11:52,2014,October,Friday,2014-10-10,18
 nerckie matemática 2.0,2014-10-10 18:11:15,2014,October,Friday,2014-10-10,18
 nerckie,2014-10-10 18:10:55,2014,October,Friday,2014-10-10,18
 daft punk,2014-10-08 03:37:40,2014,October,Wednesday,2014-10-08,3
 acdc,2014-10-08 03:22:17,2014,October,Wednesday,2014-10-08,3
 belchior,2014-10-08 03:21:58,2014,October,Wednesday,2014-10-08,3
 a palo seco,2014-10-08 03:20:50,2014,October,Wednesday,2014-10-08,3
 brothers,2014-10-06 02:50:40,2014,October,Monday,2014-10-06,2
 btothers,2014-10-06 02:50:26,2014,October,Monday,2014-10-06,2
 adele completo,2014-10-05 04:45:48,2014,October,Sunday,2014-10-05,4
 i was your man bruno mars,2014-10-05 04:31:37,2014,October,Sunday,2014-10-05,4
 chao de giz,2014-10-05 04:15:46,2014,October,Sunday,2014-10-05,4
 x&y coldplay,2014-10-05 04:05:53,2014,October,Sunday,2014-10-05,4
 frejat nosso mundo,2014-10-05 03:59:16,2014,October,Sunday,2014-10-05,3
 frejat atras do tempo,2014-10-05 03:56:35,2014,October,Sunday,2014-10-05,3
 frejat mais que perfeito,2014-10-05 03:55:33,2014,October,Sunday,2014-10-05,3
 honey chan,2014-10-05 03:31:14,2014,October,Sunday,2014-10-05,3
 tema de ranma 1/2,2014-10-05 03:30:49,2014,October,Sunday,2014-10-05,3
 geografia aula 2,2014-10-03 14:49:08,2014,October,Friday,2014-10-03,14
 geografia enem,2014-10-03 14:19:51,2014,October,Friday,2014-10-03,14
 enem,2014-10-03 14:07:39,2014,October,Friday,2014-10-03,14
 documentarios em portugues,2014-10-02 00:08:41,2014,October,Thursday,2014-10-02,0
 maquinas mortais,2014-10-02 00:08:08,2014,October,Thursday,2014-10-02,0
 documentarios em portugues,2014-10-01 17:45:19,2014,October,Wednesday,2014-10-01,17
 documentarios em portugues,2014-10-01 14:27:58,2014,October,Wednesday,2014-10-01,14
 documentarios em portugues,2014-10-01 05:52:08,2014,October,Wednesday,2014-10-01,5
 documentarios em portugues,2014-10-01 05:03:22,2014,October,Wednesday,2014-10-01,5
 veduca,2014-10-01 05:02:59,2014,October,Wednesday,2014-10-01,5
 http://www.youtube.com/watch?v=uFOAYIYg8TE,2014-10-01 02:49:03,2014,October,Wednesday,2014-10-01,2
 daft punk,2014-09-24 15:08:07,2014,September,Wednesday,2014-09-24,15
 jack johnson,2014-09-22 04:44:32,2014,September,Monday,2014-09-22,4
 seu jorge,2014-09-22 04:29:54,2014,September,Monday,2014-09-22,4
 jamz,2014-09-22 04:23:50,2014,September,Monday,2014-09-22,4
 seu jorge pessoal particular ao vivo,2014-09-19 16:26:51,2014,September,Friday,2014-09-19,16
 seu jorge particular,2014-09-19 16:26:38,2014,September,Friday,2014-09-19,16
 swedish house mafia complete,2014-09-19 16:20:34,2014,September,Friday,2014-09-19,16
 tiago iorc canal,2014-09-19 16:16:29,2014,September,Friday,2014-09-19,16
 tiago iorc completo,2014-09-19 16:12:24,2014,September,Friday,2014-09-19,16
 melhor de tiago completo,2014-09-19 16:12:03,2014,September,Friday,2014-09-19,16
 melhor de tiago iorc,2014-09-19 16:11:39,2014,September,Friday,2014-09-19,16
 david garrett viva la vida,2014-09-19 16:11:12,2014,September,Friday,2014-09-19,16
 david garret canal,2014-09-19 16:10:52,2014,September,Friday,2014-09-19,16
 john mayer canal,2014-09-19 16:10:25,2014,September,Friday,2014-09-19,16
 john mayer,2014-09-19 16:10:14,2014,September,Friday,2014-09-19,16
 the kite string tangle,2014-09-19 16:09:49,2014,September,Friday,2014-09-19,16
 banda g,2014-09-19 16:08:39,2014,September,Friday,2014-09-19,16
 jams nothing on you,2014-09-19 15:53:31,2014,September,Friday,2014-09-19,15
 canto de ossanha,2014-09-18 02:32:38,2014,September,Thursday,2014-09-18,2
 hermanoteu na terra de godah,2014-09-03 16:08:07,2014,September,Wednesday,2014-09-03,16
 rock anos 80,2014-08-28 02:51:03,2014,August,Thursday,2014-08-28,2
 cazuza,2014-08-28 02:51:02,2014,August,Thursday,2014-08-28,2
 meu mundo ficaria completo,2014-08-28 02:51:00,2014,August,Thursday,2014-08-28,2
 empowerment,2014-08-21 03:46:53,2014,August,Thursday,2014-08-21,3
 empowerment empresarial,2014-08-21 03:46:49,2014,August,Thursday,2014-08-21,3
 never say no to panda,2014-08-21 03:09:05,2014,August,Thursday,2014-08-21,3
 skank,2014-08-05 17:41:59,2014,August,Tuesday,2014-08-05,17
 skank esquecimento violão,2014-08-05 17:41:59,2014,August,Tuesday,2014-08-05,17
 skank 2014,2014-08-03 16:50:24,2014,August,Sunday,2014-08-03,16
 skank,2014-08-03 16:50:09,2014,August,Sunday,2014-08-03,16
 coldplay,2014-07-23 07:07:21,2014,July,Wednesday,2014-07-23,7
 the queens of the stone age,2014-07-22 16:52:09,2014,July,Tuesday,2014-07-22,16
 Pink floyd,2014-07-22 16:52:09,2014,July,Tuesday,2014-07-22,16
 breaking the wall,2014-07-18 03:00:25,2014,July,Friday,2014-07-18,3
 breaking the law,2014-07-18 03:00:23,2014,July,Friday,2014-07-18,3
 biquini cavadao,2014-07-17 05:09:11,2014,July,Thursday,2014-07-17,5
 ira dias de luta,2014-07-17 05:08:36,2014,July,Thursday,2014-07-17,5
 rock anos 80,2014-07-17 05:06:42,2014,July,Thursday,2014-07-17,5
 nenhum de nos,2014-07-17 05:06:10,2014,July,Thursday,2014-07-17,5
 rpm,2014-07-17 05:05:23,2014,July,Thursday,2014-07-17,5
 the fosters,2014-07-17 05:04:34,2014,July,Thursday,2014-07-17,5
 chico buarque,2014-07-17 05:03:40,2014,July,Thursday,2014-07-17,5
 nenhum de nos,2014-07-16 05:33:09,2014,July,Wednesday,2014-07-16,5
 raciocinio logico joselias,2014-07-15 16:48:53,2014,July,Tuesday,2014-07-15,16
 coisas lindas nando reus,2014-07-15 14:01:01,2014,July,Tuesday,2014-07-15,14
 ceu lenda,2014-07-15 13:37:02,2014,July,Tuesday,2014-07-15,13
 marcelo jeneci,2014-07-15 13:36:41,2014,July,Tuesday,2014-07-15,13
 pra sonhar,2014-07-15 13:36:17,2014,July,Tuesday,2014-07-15,13
 cazuza,2014-07-12 05:51:28,2014,July,Saturday,2014-07-12,5
 luis melodia,2014-07-12 05:51:25,2014,July,Saturday,2014-07-12,5
 natgeo grandes construções,2014-07-09 00:27:20,2014,July,Wednesday,2014-07-09,0
 natgeo,2014-07-09 00:26:31,2014,July,Wednesday,2014-07-09,0
 natgeo,2014-07-08 22:34:31,2014,July,Tuesday,2014-07-08,22
 nargeo,2014-07-08 22:33:36,2014,July,Tuesday,2014-07-08,22
 cooking with dog,2014-04-28 00:41:02,2014,April,Monday,2014-04-28,0
 constelação karina,2014-04-24 04:46:46,2014,April,Thursday,2014-04-24,4
 constelação carina,2014-04-24 04:46:42,2014,April,Thursday,2014-04-24,4
 marvin gaye,2014-04-24 04:39:33,2014,April,Thursday,2014-04-24,4
 crazy aerosmith,2014-04-19 15:45:16,2014,April,Saturday,2014-04-19,15
 adele ao vivo,2014-04-19 15:14:11,2014,April,Saturday,2014-04-19,15
 marvin gaye,2014-04-19 13:37:12,2014,April,Saturday,2014-04-19,13
 ogum,2014-04-06 14:26:39,2014,April,Sunday,2014-04-06,14
 canto de ossanha,2014-04-06 13:43:22,2014,April,Sunday,2014-04-06,13
 cpm 22,2014-04-06 13:10:13,2014,April,Sunday,2014-04-06,13
 panic at the disco,2014-04-06 13:08:45,2014,April,Sunday,2014-04-06,13
 muse,2014-04-06 13:08:02,2014,April,Sunday,2014-04-06,13
 falamansa chuva,2014-04-04 15:16:33,2014,April,Friday,2014-04-04,15
 planta e raiz um sonho,2014-04-04 15:13:41,2014,April,Friday,2014-04-04,15
 namastê,2014-04-04 15:01:14,2014,April,Friday,2014-04-04,15
 ben harper,2014-04-04 14:35:41,2014,April,Friday,2014-04-04,14
 Maneva daquele jeito,2014-04-04 14:34:37,2014,April,Friday,2014-04-04,14
" maneva em ""daquele jeito""",2014-04-04 14:34:08,2014,April,Friday,2014-04-04,14
 maneva daquele jeito dvd,2014-04-04 14:33:17,2014,April,Friday,2014-04-04,14
 maneva,2014-04-04 14:32:43,2014,April,Friday,2014-04-04,14
 maneva daquele jeito ao vivo,2014-04-04 14:31:21,2014,April,Friday,2014-04-04,14
 maneva teu chão ao vivo,2014-04-04 06:34:03,2014,April,Friday,2014-04-04,6
 maneva não desista de mim,2014-04-04 05:10:20,2014,April,Friday,2014-04-04,5
 maneva teu chão,2014-04-04 05:09:16,2014,April,Friday,2014-04-04,5
 maneva daquele jeito ao vivo,2014-04-04 05:04:13,2014,April,Friday,2014-04-04,5
 aerosmith,2014-04-04 04:31:33,2014,April,Friday,2014-04-04,4
 john mayer daughters,2014-04-02 23:21:41,2014,April,Wednesday,2014-04-02,23
 John mayer,2014-04-02 23:14:23,2014,April,Wednesday,2014-04-02,23
 David Ávila,2014-04-02 23:00:10,2014,April,Wednesday,2014-04-02,23
 suco de cajá,2014-04-02 22:59:56,2014,April,Wednesday,2014-04-02,22
